,id,title,titleKana,watchersCount,seasonYear
2064,V29yay03ODQx,鬼滅の刃 柱合会議蝶屋敷編,きめつのやいばちゅうごうかいぎちょうやしきへん,2070,2020
2065,V29yay02NjA1,ソマリと森の神様,そまりともりのかみさま,1749,2020
2066,V29yay02NjAz,啄木鳥探偵處,きつつき たんていどころ,630,2020
2067,V29yay02ODE0,アルテ,あるて,1335,2020
2068,V29yay03Mzg2,アクダマドライブ,あくだまどらいぶ,1750,2020
2069,V29yay03Mzgy,One Room サードシーズン,わんるーむさーどしーずん,1071,2020
2070,V29yay02NTA4,恋する小惑星,こいするあすてろいど,3801,2020
2071,V29yay03MTg3,Reゼロから始める異世界生活 新編集版,りぜろからはじめるいせかいせいかつしんへんしゅうばん,3476,2020
2072,V29yay02OTM2,ギャルと恐竜,ぎゃるときょうりゅう,903,2020
2073,V29yay02NDE1,うまよん,うまよん,1512,2020
2074,V29yay03Mzgx,100万の命の上に俺は立っている,ひゃくまんのいのちのうえにおれはたっている,1885,2020
2075,V29yay03NTA4,半妖の夜叉姫 戦国御伽草子,はんようのやしゃひめ せんごくおとぎぞうし,632,2020
2076,V29yay02NjQ2,放課後ていぼう日誌,ほうかごていぼうにっし,3105,2020
2077,V29yay03MjAy,彼女お借りします,かのじょおかりします,4708,2020
2078,V29yay02OTUw,魔王城でおやすみ,まおうじょうでおやすみ,3530,2020
2079,V29yay03NzA1,鬼滅の刃 那田蜘蛛山編,きめつのやいばなたぐもやまへん,2695,2020
2080,V29yay03NjI2,土下座で頼んでみた,どげざでたのんでみた,1024,2020
2081,V29yay03NDcz,無能なナナ,むのうななな,4015,2020
2082,V29yay03MjM0,ソードアートオンライン アリシゼーション War of Underworld THE LAST SEASON,そーどあーとおんらいんありしぜーしょんうぉーおぶあんだーわーるどざらすとしーずん,5682,2020
2083,V29yay03MjE5,食戟のソーマ 豪ノ皿,しょくげきのそーまごうのさら,1880,2020
2084,V29yay02ODAx,GREAT PRETENDER,ぐれーとぷりてんだー,2079,2020
2085,V29yay03MDU2,ド級編隊エグゼロス,どきゅうへんたいえぐぜろす,1701,2020
2086,V29yay03MjAz,Lapis ReLiGHTs ラピスリライツ,らぴすりらいつ,1260,2020
2087,V29yay02Nzcz,異世界かるてっと2,いせかいかるてっと,2678,2020
2088,V29yay03MzM2,神達に拾われた男,かみたちにひろわれたおとこ,2030,2020
2089,V29yay02NjUz,D4DJ First Mix,でぃーふぉーでぃーじぇーふぁーすとみっくす,753,2020
2090,V29yay02NjY0,安達としまむら,あだちとしまむら,3447,2020
2091,V29yay02NzY1,八十亀ちゃんかんさつにっき 2さつめ,やとがめちゃんかんさつにっきにさつめ,853,2020
2092,V29yay03Mjcx,富豪刑事 BalanceUNLIMITED,ふごうけいじばらんすあんりみてっど,1889,2020
2093,V29yay02MzAx,とある科学の超電磁砲T,とあるかがくのれーるがんてぃー,5367,2020
2094,V29yay02OTk3,アサルトリリィ BOUQUET,あさるとりりぃぶーけ,2237,2020
2095,V29yay02MzI4,ダーウィンズゲーム,だーうぃんずげーむ,3565,2020
2096,V29yay03MDUw,魔女の旅々,まじょのたびたび,6014,2020
2097,V29yay02MDM5,BanG Dream 3rd Season,ばんどりさーどしーずん,1369,2020
2098,V29yay02ODEz,227,ななぶんのにじゅうに,1183,2020
2099,V29yay03MTYz,SHOW BY ROCK ましゅまいれっしゅ,しょうばいろっくましゅまいれっしゅ,864,2020
2100,V29yay02OTgz,魔王学院の不適合者 史上最強の魔王の始祖転生して子孫たちの学校へ通う,まおうがくいんのふてきごうしゃしじょうさいきょうのまおうのしそてんせいしてしそんたちのがっこうへかよう,4388,2020
2101,V29yay03MDUx,かぐや様は告らせたい天才たちの恋愛頭脳戦,かぐやさまはこくらせたいてんさいたちのれんあいずのうせん,8304,2020
2102,V29yay03MzE5,宇崎ちゃんは遊びたい,うざきちゃんはあそびたい,3307,2020
2103,V29yay03NDc5,レヱルロマネスク,れえるろまねすく,847,2020
2104,V29yay03MjA4,ドラゴンクエスト ダイの大冒険 2020年版,どらごんくえすとだいのだいぼうけん,1068,2020
2105,V29yay03MTU4,イエスタデイをうたって,いえすたでいをうたって,2580,2020
2106,V29yay02NjY1,映像研には手を出すな,えいぞうけんにはてをだすな,3907,2020
2107,V29yay02MDU5,推しが武道館いってくれたら死ぬ,おしがぶどうかんいってくれたらしぬ,3038,2020
2108,V29yay02OTQ4,フルーツバスケット 2nd Season,ふるーつばすけっと,1652,2020
2109,V29yay03OTI5,死神坊ちゃんと黒メイド,しにがみぼっちゃんとくろめいど,1782,2021
2110,V29yay03NTQx,Reゼロから始める異世界生活 2nd season 第2部,りぜろからはじめるいせかいせいかつせかんどしーずんだいにぶ,6224,2021
2111,V29yay03OTIw,オッドタクシー,おっどたくしー,3713,2021
2112,V29yay03MDAz,ドラゴン家を買う,どらごんいえをかう,1094,2021
2113,V29yay03MjI3,ひげを剃るそして女子高生を拾う,ひげをそるそしてじょしこうせいをひろう,3658,2021
2114,V29yay03MDQ3,スライム倒して300年知らないうちにレベルMAXになってました,すらいむたおしてさんびゃくねんしらないうちにれべるまっくすになってました,3060,2021
2115,V29yay03MjY5,恋と呼ぶには気持ち悪い,こいとよぶにはきもちわるい,1327,2021
2116,V29yay04NTQ2,ルパン三世 PART6,るぱんさんせいぱーとしっくす,898,2021
2117,V29yay03NDc0,異世界魔王と召喚少女の奴隷魔術Ω,いせかいまおうとしょうかんしょうじょのどれいまじゅつおめが,2082,2021
2118,V29yay03ODc4,プラチナエンド,ぷらちなえんど,1388,2021
2119,V29yay03OTc1,魔法科高校の劣等生 追憶編,まほうかこうこうのれっとうせいついおくへん,2212,2021
2120,V29yay03MjI0,BEASTARS 第2期,びーすたーず,1589,2021
2121,V29yay03NjAx,天地創造デザイン部,てんちそうぞうでざいんぶ,1144,2021
2122,V29yay03Njgy,ホリミヤ,ほりみや,4560,2021
2123,V29yay03MjQz,バックアロウ,ばっくあろう,855,2021
2124,V29yay04MjAx,ワールドトリガー 3rdシーズン,わーるどとりがーさーどしーずん,1860,2021
2125,V29yay04Mzc5,最果てのパラディン,さいはてのぱらでぃん,1645,2021
2126,V29yay03OTIy,白い砂のアクアトープ,しろいすなのあくあとーぷ,3341,2021
2127,V29yay03NjA5,迷宮ブラックカンパニー,めいきゅうぶらっくかんぱにー,1551,2021
2128,V29yay03Mzkz,86エイティシックス,えいてぃしっくす,4074,2021
2129,V29yay03NDE5,僕のヒーローアカデミア 第5期,ぼくのひーろーあかでみあ,3637,2021
2130,V29yay03MjUy,不滅のあなたへ,ふめつのあなたへ,2998,2021
2131,V29yay02NjE3,転生したらスライムだった件 第2期 第1部,てんせいしたらすらいむだったけん,5429,2021
2132,V29yay02NjA0,はたらく細胞,はたらくさいぼう,4439,2021
2133,V29yay03MDQ5,たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語,たとえばらすとだんじょんまえのむらのしょうねんがじょばんのまちでくらすようなものがたり,2284,2021
2134,V29yay03Mjcw,ログホライズン 円卓崩壊,ろぐほらいずんえんたくほうかい,1384,2021
2135,V29yay03NjA0,243 清陰高校男子バレー部,にーてんよんさんせいいんこうこうだんしばれーぶ,781,2021
2136,V29yay04Njg0,ロードエルメロイII世の事件簿 魔眼蒐集列車 Grace note 特別編,ろーどえるめろいにせいのじけんぼ れーるつぇっぺりんぐれいすのーと,898,2021
2137,V29yay03MTU5,回復術士のやり直し,かいふくじゅつしのやりなおし,2219,2021
2138,V29yay04NjY1,86エイティシックス 第2クール,えいてぃしっくす,3070,2021
2139,V29yay03Njk0,ウマ娘 プリティーダービー Season 2,うまむすめぷりてぃーだーびー しーずんつー,4671,2021
2140,V29yay03NTI2,女神寮の寮母くん,めがみりょうのりょうぼくん,1181,2021
2141,V29yay03NTI2,女神寮の寮母くん,めがみりょうのりょうぼくん,1181,2021
2142,V29yay03NTI3,チート薬師のスローライフ 異世界に作ろうドラッグストア,ちーとくすしのすろーらいふいせかいにつくろうどらっぐすとあ,1377,2021
2143,V29yay03Njc3,さよなら私のクラマー,さよならわたしのくらまー,926,2021
2144,V29yay04MTM1,世界最高の暗殺者異世界貴族に転生する,せかいさいこうのあんさつしゃいせかいきぞくにてんせいする,2751,2021
2145,V29yay03NzA3,シャドーハウス,しゃどーはうす,3971,2021
2146,V29yay04NDkx,古見さんはコミュ症です,こみさんはこみゅしょうです,2896,2021
2147,V29yay02NjY2,のんのんびより のんすとっぷ,のんのんびより のんすとっぷ,4013,2021
2148,V29yay04MjAy,ヴァニタスの手記,ゔぁにたすのかるて,1513,2021
2149,V29yay04MjAw,無職転生 異世界行ったら本気だす 第2クール,むしょくてんせいいせかいいったらほんきだす,5678,2021
2150,V29yay03MTkx,IDOLY PRIDE,あいどりーぷらいど,1638,2021
2151,V29yay03NDA1,七つの大罪 憤怒の審判,ななつのたいざいふんどのしんぱん,1043,2021
2152,V29yay03NTUx,先輩がうざい後輩の話,せんぱいがうざいこうはいのはなし,3074,2021
2153,V29yay03NjI0,ましろのおと,ましろのおと,1054,2021
2154,V29yay03Njcy,聖女の魔力は万能です,せいじょのまりょくはばんのうです,2412,2021
2155,V29yay03NzM5,マブラヴ オルタネイティヴ,まぶらゔおるたねいてぃゔ,813,2021
2156,V29yay04OTQ3,ヴァイオレットエヴァーガーデン 特別編集版,ゔぁいおれっとえゔぁーがーでんとくべつへんしゅうばん,1274,2021
2157,V29yay03ODM3,究極進化したフルダイブRPGが現実よりもクソゲーだったら,きゅうきょくしんかしたふるだいぶあーるぴーじーがげんじつよりもくそげーだったら,1748,2021
2158,V29yay03MDU0,うらみちお兄さん,うらみちおにいさん,2479,2021
2159,V29yay03Mzk4,転生したらスライムだった件 転スラ日記,てんせいしたらすらいむだったけんてんすらにっき,2978,2021
2160,V29yay03NDQw,現実主義勇者の王国再建記,げんじつしゅぎゆうしゃのおうこくさいけんき,1739,2021
2161,V29yay03NTQ3,乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまったX,おとめげーむのはめつふらぐしかないあくやくれいじょうにてんせいしてしまった,3133,2021
2162,V29yay03Njg3,裏世界ピクニック,うらせかいぴくにっく,2111,2021
2163,V29yay04Mzc4,ジャヒー様はくじけない,じゃひーさまはくじけない,2037,2021
2164,V29yay04NDAy,異世界食堂2,いせかいしょくどう,2067,2021
2165,V29yay04Njc1,逆転世界ノ電池少女,ぎゃくてんせかいのでんちしょうじょ,835,2021
2166,V29yay03NTEy,俺だけ入れる隠しダンジョン,おれだけはいれるかくしだんじょん,2140,2021
2167,V29yay03Njgw,ゲキドル,げきどる,728,2021
2168,V29yay03NzU3,美少年探偵団,びしょうねんたんていだん,1232,2021
2169,V29yay04MTQ0,REMAIN,りめいん,809,2021
2170,V29yay03ODUy,月が導く異世界道中,つきがみちびくいせかいどうちゅう,1884,2021
2171,V29yay03NzQ1,バクテン,ばくてん,749,2021
2172,V29yay02Mjkx,ゆるキャン SEASON2,ゆるきゃんしーずんつー,6648,2021
2173,V29yay03NzEy,幼なじみが絶対に負けないラブコメ,おさななじみがぜったいにまけないらぶこめ,2429,2021
2174,V29yay03ODM2,SELECTION PROJECT,せれくしょんぷろじぇくと,1122,2021
2175,V29yay02NjYw,五等分の花嫁,ごとうぶんのはなよめ,5293,2021
2176,V29yay03NzA4,ゴジラ SP シンギュラポイント,ごじらしんぎゅらぽいんと,1068,2021
2177,V29yay03NTQ2,SHAMAN KING,しゃーまんきんぐ,1348,2021
2178,V29yay02NTky,約束のネバーランド Season 2,やくそくのねばーらんど,4003,2021
2179,V29yay03NzYy,精霊幻想記,せいれいげんそうき,1952,2021
2180,V29yay03NzA5,憂国のモリアーティ 2クール目,ゆうこくのもりあーてぃ,1580,2021
2181,V29yay03NDA5,SHOW BY ROCKSTARS,しょうばいろっくすたーず,740,2021
2182,V29yay03MTkw,王様ランキング,おうさまらんきんぐ,3357,2021
2183,V29yay02ODE3,ゾンビランドサガ リベンジ,ぞんびらんどさがりべんじ,3914,2021
2184,V29yay03NDc4,はたらく細胞BLACK,はたらくさいぼうぶらっく,3052,2021
2185,V29yay04Mjc4,ワンダーエッグプライオリティ 特別編 私のプライオリティ,わんだーえっぐぷらいおりてぃとくべつへん,853,2021
2186,V29yay03NjM5,やくならマグカップも,やくならまぐかっぷも,1121,2021
2187,V29yay03Njkw,フルーツバスケット The Final,ふるーつばすけっとざふぁいなる,1254,2021
2188,V29yay03MTU0,スーパーカブ,すーぱーかぶ,3156,2021
2189,V29yay03OTcz,探偵はもう死んでいる,たんていはもうしんでいる,3300,2021
2190,V29yay02NjE5,無職転生 異世界行ったら本気だす,むしょくてんせいいせかいいったらほんきだす,6915,2021
2191,V29yay03Mzc0,魔入りました入間くん 第2シリーズ,まいりましたいるまくん,991,2021
2192,V29yay04MDI0,ひぐらしのなく頃に卒,ひぐらしのなくころにそつ,2995,2021
2193,V29yay03NzQ3,かげきしょうじょ,かげきしょうじょ,2626,2021
2194,V29yay03NjA1,灼熱カバディ,しゃくねつかばでぃ,1189,2021
2195,V29yay03Njc2,怪病医ラムネ,かいびょういらむね,968,2021
2196,V29yay03OTAz,進化の実知らないうちに勝ち組人生,しんかのみしらないうちにかちぐみじんせい,1038,2021
2197,V29yay03ODg3,PUI PUI モルカー,ぷいぷいもるかー,2333,2021
2198,V29yay03NDEx,転生したらスライムだった件 第2期 第2部,てんせいしたらすらいむだったけん,4730,2021
2199,V29yay04MTcw,見える子ちゃん,みえるこちゃん,3052,2021
2200,V29yay03MTk5,SSSSDYNAZENON,だいなぜのん,3414,2021
2201,V29yay04NjMw,海賊王女,かいぞくおうじょ,1243,2021
2202,V29yay03OTE3,ブルーピリオド,ぶるーぴりおど,2514,2021
2203,V29yay04MDAw,月とライカと吸血姫,つきとらいかとのすふぇらとぅ,1382,2021
2204,V29yay03Mzky,戦闘員派遣します,せんとういんはけんします,2873,2021
2205,V29yay03Njg1,アズールレーン びそくぜんしんっ,あずーるれーんびそくぜんしんっ,786,2021
2206,V29yay03MjE1,怪物事変,けものじへん,2298,2021
2207,V29yay03Mzky,戦闘員派遣します,せんとういんはけんします,2873,2021
2208,V29yay03Njc0,SK エスケーエイト,えすけーえいと,1167,2021
2209,V29yay03MTk0,DrSTONE STONE WARS,どくたーすとーん すとーんうぉーず,4394,2021
2210,V29yay03NjAz,東京リベンジャーズ,とうきょうりべんじゃーず,4009,2021
2211,V29yay03OTIx,Vivy Fluorite Eyes Song,ゔぃゔぃふろーらいとあいずそんぐ,3733,2021
2212,V29yay04MTgw,takt opDestiny,たくとおーぱすですてぃにー,2504,2021
2213,V29yay02ODcx,サクガン,さくがん,1025,2021
2214,V29yay03NjMy,平穏世代の韋駄天達,へいおんせだいのいだてんたち,1093,2021
2215,V29yay04OTU3,鬼滅の刃 無限列車編,きめつのやいばむげんれっしゃへん,5112,2021
2216,V29yay03NTg1,すばらしきこのせかい The Animation,すばらしきこのせかいじあにめーしょん,701,2021
2217,V29yay03ODc0,100万の命の上に俺は立っている 第2シーズン,ひゃくまんのいのちのうえにおれはたっているだいにしーずん,1154,2021
2218,V29yay03NTg0,イジらないで長瀞さん,いじらないでながとろさん,2071,2021
2219,V29yay04NDEy,Sonny Boy,さにーぼーい,1796,2021
2220,V29yay03MDAx,弱キャラ友崎くん,じゃくきゃらともざきくん,3084,2021
2221,V29yay02MTY5,蜘蛛ですがなにか,くもですがなにか,2755,2021
2222,V29yay03NjE5,結城友奈は勇者である 大満開の章,ゆうきゆうなはゆうしゃであるだいまんかいのしょう,1920,2021
2223,V29yay03MzIy,MARS RED,まーずれっど,741,2021
2224,V29yay03ODI3,真の仲間じゃないと勇者のパーティーを追い出されたので辺境でスローライフすることにしました,しんのなかまじゃないとゆうしゃのぱーてぃーをおいだされたのでへんきょうですろーらいふすることにしました,2116,2021
2225,V29yay04NjU2,かぎなど,かぎなど,937,2021
2226,V29yay03ODM1,プラオレPRIDE OF ORANGE,ぷらおれぷらいどおぶおれんじ,708,2021
2227,V29yay03ODI4,カノジョも彼女,かのじょもかのじょ,3038,2021
2228,V29yay03Mjc1,ラブライブスーパースター,らぶらいぶすーぱーすたー,2542,2021
2229,V29yay03ODU4,魔法科高校の優等生,まほうかこうこうのゆうとうせい,2527,2021
2230,V29yay03NDEw,マギアレコード 魔法少女まどかマギカ外伝 2nd SEASON 覚醒前夜,まぎあれこーど まほうしょうじょまどかまぎか せかんどしーずんかくせいぜんや,1914,2021
2231,V29yay03NzEw,ワンダーエッグプライオリティ,わんだーえっぐぷらいおりてぃ,2406,2021
2232,V29yay03ODQ4,出会って5秒でバトル,であってごびょうでばとる,1751,2021
2233,V29yay03NjIz,ピーチボーイリバーサイド,ぴーちぼーいりばーさいど,1368,2021
2234,V29yay03OTY5,鬼滅の刃 遊郭編,きめつのやいばゆうかくへん,5755,2021
2235,V29yay03MjA5,ワールドトリガー 2ndシーズン,わーるどとりがー,2140,2021
2236,V29yay03MDg3,キングダム 第3シリーズ,きんぐだむだいさんしりーず,1012,2021
2237,V29yay02NDky,小林さんちのメイドラゴンS,こばやしさんちのめいどらごん,5846,2021
2238,V29yay04NjM0,やくならマグカップも 二番窯,やくならまぐかっぷも,735,2021
2239,V29yay03MjE0,ぼくたちのリメイク,ぼくたちのりめいく,2354,2021
2240,V29yay03ODc5,大正オトメ御伽話,たいしょうおとめおとぎばなし,1513,2021
2241,V29yay05Mzg1,ようこそ実力至上主義の教室へ 2nd Season,ようこそじつりょくしゅぎのきょうしつへ,4203,2022
2242,V29yay04NDU3,恋は世界征服のあとで,こいはせかいせいふくのあとで,1244,2022
2243,V29yay04MzY1,その着せ替え人形は恋をする,そのびすくどーるはこいをする,6268,2022
2244,V29yay05MDUy,ちいかわ,ちいかわ,789,2022
2245,V29yay04ODU1,平家物語,へいけものがたり,1943,2022
2246,V29yay04NDU4,カッコウの許嫁,かっこうのいいなずけ,2656,2022
2247,V29yay04NDY3,であいもん,であいもん,1912,2022
2248,V29yay05MDky,時光代理人 LINK CLICK,じこうだいりにんりんくくりっく,1508,2022
2249,V29yay03ODY5,チェンソーマン,ちぇんそーまん,6284,2022
2250,V29yay04MTM5,RPG不動産,あーるぴーじーふどうさん,1540,2022
2251,V29yay03NjY0,まちカドまぞく 2丁目,まちかどまぞくにちょうめ,3466,2022
2252,V29yay05NDcw,Engage Kiss,えんげーじきす,2985,2022
2253,V29yay03Njk1,彼女お借りします 第2期,かのじょおかりしますだいにき,2666,2022
2254,V29yay04NzY0,異世界薬局,いせかいやっきょく,2047,2022
2255,V29yay05NDY2,RWBY 氷雪帝国,るびーひょうせつていこく,887,2022
2256,V29yay04ODQ5,不滅のあなたへ Season2,ふめつのあなたへ,1550,2022
2257,V29yay05NzIw,SPYFAMILY 第2クール,すぱいふぁみりー,5711,2022
2258,V29yay04MTM4,陰の実力者になりたくて,かげのじつりょくしゃになりたくて,3699,2022
2259,V29yay03OTgz,はたらく魔王さま,はたらくまおうさま,2837,2022
2260,V29yay05MjE5,DrSTONE 龍水,どくたーすとーんりゅうすい,2780,2022
2261,V29yay03NzQ2,CUE,きゅー,887,2022
2262,V29yay03OTA5,転生賢者の異世界ライフ第二の職業を得て世界最強になりました,てんせいけんじゃのいせかいらいふだいにのしょくぎょうをえてせかいさいきょうになりました,1398,2022
2263,V29yay02OTMx,盾の勇者の成り上がり Season2,たてのゆうしゃのなりあがりしーずんつー,3348,2022
2264,V29yay04NDQ3,魔法使い黎明期,まほうつかいれいめいき,1324,2022
2265,V29yay04NTgy,アオアシ,あおあし,1161,2022
2266,V29yay04MDA0,ヤマノススメ Next Summit,やまのすすめねくすとさみっと,2044,2022
2267,V29yay05MzAw,虫かぶり姫,むしかぶりひめ,969,2022
2268,V29yay04Nzgy,サマータイムレンダ,さまーたいむれんだ,4906,2022
2269,V29yay05NzE1,アキバ冥途戦争,あきばめいどせんそう,2769,2022
2270,V29yay04MTc5,明日ちゃんのセーラー服,あけびちゃんのせーらーふく,3816,2022
2271,V29yay05MTIz,僕のヒーローアカデミア 第6期,ぼくのひーろーあかでみあ,2813,2022
2272,V29yay05MDMw,東京24区,とうきょうにじゅうよんく,982,2022
2273,V29yay03ODIy,佐々木と宮野,ささきとみやの,770,2022
2274,V29yay04ODgw,シャドーハウス 2nd Season,しゃどーはうす,2862,2022
2275,V29yay05MTMw,乙女ゲー世界はモブに厳しい世界です,おとめげーせかいはもぶにきびしいせかいです,1914,2022
2276,V29yay04ODA4,うちの師匠はしっぽがない,うちのししょうはしっぽがない,953,2022
2277,V29yay03OTA4,失格紋の最強賢者,しっかくもんのさいきょうけんじゃ,1838,2022
2278,V29yay04MTc1,Do It Yourself どぅーいっとゆあせるふ,どぅーいっとゆあせるふ,2321,2022
2279,V29yay03ODY4,可愛いだけじゃない式守さん,かわいいだけじゃないしきもりさん,3095,2022
2280,V29yay04NDUx,進撃の巨人 The Final Season Part2,しんげきのきょじんざふぁいなるしーずん,4673,2022
2281,V29yay04Nzk5,ハコヅメ 交番女子の逆襲,はこづめ こうばんじょしのぎゃくしゅう,1663,2022
2282,V29yay05MDYw,SPYFAMILY,すぱいふぁみりー,7723,2022
2283,V29yay03MjY2,メイドインアビス 烈日の黄金郷,めいどいんあびすれつじつのおうごんきょう,4288,2022
2284,V29yay05NDI0,不徳のギルド,ふとくのぎるど,1454,2022
2285,V29yay03Mzg5,デートアライブⅣ,でーとあらいぶ,1495,2022
2286,V29yay03NjMx,本好きの下剋上 司書になるためには手段を選んでいられません 第3期,ほんずきのげこくじょうししょになるためにはしゅだんをえらんでいられません,1650,2022
2287,V29yay05NjY3,咲う アルスノトリア すんっ,わらうあるすのとりあすんっ,768,2022
2288,V29yay03NzA2,理系が恋に落ちたので証明してみたr1sinθ,りけいがこいにおちたのでしょうめいしてみたはーと,1425,2022
2289,V29yay0xMDA2Ng==,機動戦士ガンダム 水星の魔女 PROLOGUE,きどうせんしがんだむすいせいのまじょぷろろーぐ,2156,2022
2290,V29yay03ODQ1,異世界迷宮でハーレムを,いせかいめいきゅうではーれむを,1544,2022
2291,V29yay02OTg5,ありふれた職業で世界最強 2nd season,ありふれたしょくぎょうでせかいさいきょう,2111,2022
2292,V29yay03NDAx,BLEACH 千年血戦篇,ぶりーちせんねんけっせんへん,1891,2022
2293,V29yay04MzA3,ジョジョの奇妙な冒険 ストーンオーシャン,じょじょのきみょうなぼうけんすとーんおーしゃん,2800,2022
2294,V29yay04MzA3,ジョジョの奇妙な冒険 ストーンオーシャン,じょじょのきみょうなぼうけんすとーんおーしゃん,2800,2022
2295,V29yay04NDYx,ダンスダンスダンスール,だんすだんすだんすーる,710,2022
2296,V29yay04NTg0,ヴァニタスの手記 2クール目,ゔぁにたすのかるて,948,2022
2297,V29yay03OTEw,天才王子の赤字国家再生術,てんさいおうじのあかじこっかさいせいじゅつ,2146,2022
2298,V29yay03OTA2,ダンジョンに出会いを求めるのは間違っているだろうかⅣ 新章 迷宮篇,だんじょんにであいをもとめるのはまちがっているだろうか,2760,2022
2299,V29yay04ODMw,ブルーロック,ぶるーろっく,3453,2022
2300,V29yay04OTU4,現実主義勇者の王国再建記 第二部,げんじつしゅぎゆうしゃのおうこくさいけんき,1266,2022
2301,V29yay05MDY5,悪役令嬢なのでラスボスを飼ってみました,あくやくれいじょうなのでらすぼすをかってみました,1203,2022
2302,V29yay03ODg2,それでも歩は寄せてくる,それでもあゆむはよせてくる,1806,2022
2303,V29yay05MDgw,くノ一ツバキの胸の内,くのいちつばきのむねのうち,1563,2022
2304,V29yay05MDg2,よふかしのうた,よふかしのうた,4066,2022
2305,V29yay05NDIw,金装のヴェルメイユ 崖っぷち魔術師は最強の厄災と魔法世界を突き進む,きんそうのゔぇるめいゆがけっぷちまじゅつしはさいきょうのやくさいとまほうせかいをつきすすむ,1236,2022
2306,V29yay05NDY3,恋愛フロップス,れんあいふろっぷす,1494,2022
2307,V29yay04NTIz,異世界美少女受肉おじさんと,ふぁんたじーびしょうじょじゅにくおじさんと,1715,2022
2308,V29yay04Njkx,怪人開発部の黒井津さん,かいじんかいはつぶのくろいつさん,1394,2022
2309,V29yay04ODQ4,ヒロインたるもの嫌われヒロインと内緒のお仕事,ひろいんたるものきらわれひろいんとないしょのおしごと,1092,2022
2310,V29yay05MDQy,シャインポスト,しゃいんぽすと,1158,2022
2311,V29yay03ODgx,スローループ,すろーるーぷ,2726,2022
2312,V29yay05MDEy,勇者辞めます,ゆうしゃやめます,1903,2022
2313,V29yay05NTgw,クールドジ男子,くーるどじだんし,908,2022
2314,V29yay05Njgz,PUI PUI モルカー DRIVING SCHOOL,ぷいぷいもるかーどらいびんぐすくーる,728,2022
2315,V29yay04OTM1,新米錬金術師の店舗経営,しんまいれんきんじゅつしのてんぽけいえい,1681,2022
2316,V29yay05MDMx,アークナイツ黎明前奏PRELUDE TO DAWN,あーくないつれいめいぜんそう,987,2022
2317,V29yay05MDEx,モブサイコ100 III,もぶさいこひゃく,2069,2022
2318,V29yay05NDgy,ジョジョの奇妙な冒険 ストーンオーシャン 第2期,じょじょのきみょうなぼうけん すとーんおーしゃん,2101,2022
2319,V29yay05MjUx,うる星やつら 2022,うるせいやつら,1799,2022
2320,V29yay05MjA1,後宮の烏,こうきゅうのからす,1045,2022
2321,V29yay04MTYz,史上最強の大魔王村人Aに転生する,しじょうさいきょうのだいまおうむらびとえーにてんせいする,1636,2022
2322,V29yay04ODYz,組長娘と世話係,くみちょうむすめとせわがかり,1765,2022
2323,V29yay04ODgz,魔入りました入間くん 第3シリーズ,まいりましたいるまくん,718,2022
2324,V29yay04MTI4,ぼっちざろっく,ぼっちざろっく,7508,2022
2325,V29yay05NjU5,最近雇ったメイドが怪しい,さいきんやとっためいどがあやしい,1555,2022
2326,V29yay05MTI3,夫婦以上恋人未満,ふうふいじょうこいびとみまん,1570,2022
2327,V29yay03NzI1,かぐや様は告らせたいウルトラロマンティック,かぐやさまはこくらせたいうるとらろまんてぃっく,5196,2022
2328,V29yay05MjI4,古見さんはコミュ症です2期,こみさんはこみゅしょうです,2073,2022
2329,V29yay04ODUx,からかい上手の高木さん3,からかいじょうずのたかぎさんさん,2432,2022
2330,V29yay04ODg4,機動戦士ガンダム 水星の魔女 Season1,きどうせんしがんだむすいせいのまじょ,4685,2022
2331,V29yay04NDc4,ラブライブ虹ヶ咲学園スクールアイドル同好会 第2期,らぶらいぶにじがさきがくえんすくーるあいどるどうこうかい,2156,2022
2332,V29yay04MTMw,リアデイルの大地にて,りあでいるのだいちにて,1410,2022
2333,V29yay05MjY0,てっぺんっ,てっぺんっ,788,2022
2334,V29yay04Njc3,社畜さんは幼女幽霊に癒されたい,しゃちくさんはようじょゆうれいにいやされたい,1093,2022
2335,V29yay04MzU5,このヒーラーめんどくさい,このひーらーめんどくさい,1161,2022
2336,V29yay04NDc2,オーバーロードⅣ,おーばーろーどふぉー,3154,2022
2337,V29yay05NDc5,艦これいつかあの海で,かんこれいつかあのうみで,878,2022
2338,V29yay03ODI5,殺し愛,ころしあい,1042,2022
2339,V29yay04MTQ5,錆喰いビスコ,さびくいびすこ,1164,2022
2340,V29yay05MzQ0,黒の召喚士,くろのしょうかんし,1349,2022
2341,V29yay05MTA3,パリピ孔明,ぱりぴこうめい,4453,2022
2342,V29yay05MTg2,ゴールデンカムイ 第4期,ごーるでんかむい,1817,2022
2343,V29yay03NTMw,賢者の弟子を名乗る賢者,けんじゃのでしをなのるけんじゃ,1532,2022
2344,V29yay04OTQ2,転生したら剣でした,てんせいしたらけんでした,2046,2022
2345,V29yay03NzAy,宇崎ちゃんは遊びたいω,うざきちゃんはあそびたいだぶる,1669,2022
2346,V29yay05MjUw,リコリスリコイル,りこりすりこいる,7752,2022
2347,V29yay05NTA4,4人はそれぞれウソをつく,よにんはそれぞれうそをつく,1679,2022
